value
Bradyrhizobium sp. th.b2
Bradyrhizobium sp. TSA1
Bradyrhizobium sp. URHA0002
Bradyrhizobium sp. URHD0069
Bradyrhizobium sp. WSM1253
Bradyrhizobium sp. WSM1743
Bradyrhizobium sp. WSM2254
Bradyrhizobium sp. WSM3983
Bradyrhizobium valentinum
Bradyrhizobium yuanmingense
Brevibacterium album
Brevibacterium celere
Brevibacterium epidermidis
Brevibacterium linens
Brevibacterium luteolum
Brevibacterium paucivorans
Brevibacterium sandarakinum
Brevibacterium sanguinis
Brevibacterium senegalense
Brevibacterium siliguriense
Brevirhabdus pacifica
Brevundimonas bacteroides
Brevundimonas bullata
Brevundimonas diminuta
Brevundimonas naejangsanensis
Brevundimonas sp. BAL3
Brevundimonas sp. DS20
Brevundimonas sp. GW460-12-10-14-LB2
Brevundimonas sp. Leaf168
Brevundimonas sp. LM2
Brevundimonas sp. Root1423
Brevundimonas vesicularis
Brochothrix thermosphacta
Burkholderia cenocepacia
Burkholderia cepacia
Burkholderia contaminans
Burkholderia gladioli
Burkholderia multivorans
Burkholderia pseudomallei
Burkholderia sp. CQ001
Burkholderia stabilis
Burkholderia ubonensis
Burkholderiales bacterium
Burkholderiales bacterium JOSHI_001
Butyrivibrio hungatei
Butyrivibrio sp. ob235
Caenimonas sp. SL110
Caenispirillum bisanense
Caldimonas manganoxidans
Candidatus Blastococcus massiliensis
Candidatus Dactylopiibacterium carminicum
Candidatus Koribacter versatilis
Candidatus Microthrix parvicella
Candidatus Nitrosopumilus adriaticus
Candidatus Nitrosotenuis aquarius
Candidatus Nitrosotenuis cloacae
Candidatus Nitrospira inopinata
Candidatus Promineofilum breve
Candidatus Solibacter usitatus
Candidatus Streptomyces philanthi
Candidimonas bauzanensis
Capnocytophaga haemolytica
Carnobacterium inhibens
Carnobacterium maltaromaticum
Carnobacterium sp. CP1
Castellaniella defragrans
Catelliglobosispora koreensis
Catenulispora acidiphila
Caulobacter henricii
Caulobacter mirabilis
Caulobacter segnis
Caulobacter sp. K31
Caulobacter sp. Root655
Caulobacter sp. UNC358MFTsu5.1
Cedecea neteri
Cellulomonas fimi
Cellulomonas flavigena
Cellulomonas massiliensis
Cellulomonas sp. KH9
Cellulomonas sp. Root137
Cellulomonas sp. URHD0024
Cellulosimicrobium cellulans
Cellulosimicrobium sp. TH-20
Cereibacter changlensis
Chelativorans sp. BNC1
Chelativorans sp. J32
Chelatococcus asaccharovorans
Chelatococcus sp. CO-6
Chishuiella changwenlii
Chitinimonas koreensis
Chitinophaga niabensis
Chitinophaga rupis
Chitinophaga sp. CF118
Chlamydia abortus
Chlorobaculum limnaeum
Chlorobaculum parvum
Chlorobaculum tepidum
Chlorobium limicola
Chlorobium phaeobacteroides
Chlorobium phaeovibrioides
Chondromyces crocatus
Christensenella minuta
Chryseobacterium caeni
Chryseobacterium contaminans
Chryseobacterium halperniae
Chryseobacterium indoltheticum
Chryseobacterium jejuense
Chryseobacterium scophthalmum
Chryseobacterium sp. G972
Chryseobacterium sp. StRB126
Chryseobacterium tenax
Chthoniobacter flavus
Citrobacter amalonaticus
Citrobacter braakii
Citrobacter freundii
Citrobacter gillenii
Citrobacter koseri
Citrobacter portucalensis
Citrobacter werkmanii
Clavibacter michiganensis
Cloacibacterium normanense
Clostridium algidicarnis
Clostridium baratii
Clostridium botulinum
Clostridium cadaveris
Clostridium phoceensis
Clostridium senegalense
Clostridium septicum
Clostridium sp. ATCC BAA-442
Clostridium sp. PI-S10-A1B
Clostridium sp. SY8519
Clostridium tetani
Cnuibacter physcomitrellae
Cohnella lupini
Collinsella bouchesdurhonensis
Collinsella provencensis
Collinsella stercoris
Comamonadaceae bacterium A1
Comamonadaceae bacterium B1
Comamonadaceae bacterium H1
Comamonadaceae bacterium URHA0028
Comamonas aquatica
Comamonas composti
Comamonas kerstersii
Comamonas serinivorans
Comamonas testosteroni
Comamonas thiooxydans
Conexibacter woesei
Coriobacterium glomerans
Corynebacterium aurimucosum
Corynebacterium casei
Corynebacterium fournierii
Corynebacterium genitalium
Corynebacterium ihumii
Corynebacterium jeikeium
Corynebacterium kroppenstedtii
Corynebacterium otitidis
Corynebacterium provencense
Corynebacterium pseudogenitalium
Corynebacterium pyruviciproducens
Corynebacterium singulare
Corynebacterium sp. HMSC034A01
Corynebacterium sp. HMSC05H05
