Site,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,Individual,,,,,,,,,,,,,,,,,,
"Site Id","Name","Locality","Province","Country","Latitude","Longitude","Files","Notes","Tags","Projects","Full Sample Id","Archaeological ID","Type Group","Type","Protocol","Worker","Creation Date","Experiment Date","Quantity","Location Room","Location","Files","Notes","Contact Person","Tags","Projects","Full Individual Id","Owner","Contact Person","Provenience","Worker","Creation Date","Organism","Archaeological ID","C14 Uncalibrated","C14 Uncalibrated Variation","C14 Calibrated From","C14 Calibrated To","C14 Info","C14 Id","Ethics","Files","Notes","Tags","Projects"
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME003.A","MH 11","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:24:39","2017-09-05 09:24:39","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME003","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 11","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME004.A","MH 12","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:25:00","2017-09-05 09:25:00","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME004","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 12","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME005.A","MH 14","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:25:18","2017-09-05 09:25:18","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME005","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 14","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME006.A","MH 16","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:25:35","2017-09-05 09:25:35","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME006","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 16","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME007.A","MH 23","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:25:52","2017-09-05 09:25:52","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME007","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 23","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME008.A","MH 24","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:26:11","2017-09-05 09:26:11","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME008","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 24","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"OME","Ometepe Biological Field Station","San Ramon, Isla de Ometepe","Rivas","Nicaragua","11.4153010","-85.5398300","0","No specific site, forest floor collection on island.","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME009.A","MH 25","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-09-05 09:26:26","2017-09-05 09:26:26","0","Other","LMAMR, University of Oklahoma","0","Location: LMAMR; University of Oklahoma; Other Info: Available calculus from all teeth pooled.","Rita Austin (U. of Oklahoma)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","OME009","Ometepe Biological Field Station","Renee Molina (Maderas Rainforest Conservancy)","Unspecified forest floor collected","James Fellows Yates","2017-09-05 09:21:29","Allouatta palliata (mantled howler monkey)","MH 25","0","0","0","0","","","0","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"PES","Pešturina","Niška Banja","Southern and Eastern Serbia","Serbia","43.1666667","21.9000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES001.A","Human Pesturina Molar Upper 2015","Tooth","Permanent molar","Standard Drilling (Tooth)","Cosimo Posth","2016-09-05 09:53:30","2016-09-05 09:53:30","36","","","0","Old Sample Type: molar","","","","PES001","University of Belgrade","Mirijana Roksandic","","Kathrin Nägele","2016-08-18 09:34:48","Homo sp. (archaic human)","Human Pesturina Molar Upper 2015","0","0","0","0","","","","0","
Old Organism: Human","",""
"PES","Pešturina","Niška Banja","Southern and Eastern Serbia","Serbia","43.1666667","21.9000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES001.B","Human Pesturina Molar Upper 2015","Calculus","Permanent molar","","Cosimo Posth","2016-09-05 09:54:20","2016-09-05 09:54:20","0","","","0","Old Sample Type: Calculus - Molars","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES001","University of Belgrade","Mirijana Roksandic","","Kathrin Nägele","2016-08-18 09:34:48","Homo sp. (archaic human)","Human Pesturina Molar Upper 2015","0","0","0","0","","","","0","
Old Organism: Human","",""
"PES","Pešturina","Niška Banja","Southern and Eastern Serbia","Serbia","43.1666667","21.9000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES002.A","Pesturina radio","Bone","Radius","Drilling from outside","Cosimo Posth","2018-04-14 20:01:40","2018-04-14 20:01:40","0","","","0","CP13","","","","PES002","University of Belgrade","Mirijana Roksandic","","Cosimo Posth","2018-04-14 20:01:21","Homo sp. (archaic human)","Pesturina radio","0","0","0","0","","","","0","CP13","",""
"PES","Pešturina","Niška Banja","Southern and Eastern Serbia","Serbia","43.1666667","21.9000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES003.A","Pesturina vertebra","Bone","Vertebra","","Cosimo Posth","2018-04-14 20:03:57","2018-04-14 20:03:57","0","","","0","CP14","","","","PES003","University of Belgrade","Mirijana Roksandic","","Cosimo Posth","2018-04-14 20:03:46","Homo sp. (archaic human)","Pesturina vertebra","0","0","0","0","","","","0","CP14","",""
"PES","Pešturina","Niška Banja","Southern and Eastern Serbia","Serbia","43.1666667","21.9000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PES004.A","Pesturina skull","Bone","Cranium","","Cosimo Posth","2018-04-14 20:05:59","2018-04-14 20:05:59","0","","","0","CP15","","","","PES004","University of Belgrade","Mirijana Roksandic","","Cosimo Posth","2018-04-14 20:05:43","Homo sp. (archaic human)","Pesturina skull","0","0","0","0","","","","0","CP15","",""
"PHK","Pharaoskopf","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK001.A","UCT 386","Calculus","36","Custom","Franziska Aron","2017-10-16 15:35:59","2017-10-16 15:35:59","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Buccal","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK001","University of Cape Town","Domingo C. Salazar Garcia","Transition hunter-gatherers to pastoralists","Franziska Aron","2017-10-16 15:34:14","Homo sapiens (modern human)","UCT 386","0","0","0","0","","","","0","DC Code: Ph 2","",""
"PHK","Pharaoskopf","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK002.A","UCT 389","Calculus","33","Custom","Franziska Aron","2017-10-16 15:36:43","2017-10-16 15:36:43","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Buccal","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK002","University of Cape Town","Domingo C. Salazar Garcia","Transition hunter-gatherers to pastoralists","Franziska Aron","2017-10-16 15:34:14","Homo sapiens (modern human)","UCT 389","0","0","0","0","","","","0","DC Code: Ph 8","",""
"PHK","Pharaoskopf","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK003.A","UCT 390","Calculus","33","Custom","Franziska Aron","2017-10-16 15:37:33","2017-10-16 15:37:33","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Buccal","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK003","University of Cape Town","Domingo C. Salazar Garcia","Transition hunter-gatherers to pastoralists","Franziska Aron","2017-10-16 15:34:14","Homo sapiens (modern human)","UCT 390","0","0","0","0","","","","0","DC Code: Ph 16","",""
"PHK","Pharaoskopf","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK004.A","UCT 387","Calculus","Permanent i/c/p","Custom","Franziska Aron","2017-10-16 15:38:12","2017-10-16 15:38:12","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Buccal","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK004","University of Cape Town","Domingo C. Salazar Garcia","Transition hunter-gatherers to pastoralists","Franziska Aron","2017-10-16 15:34:14","Homo sapiens (modern human)","UCT 387","0","0","0","0","","","","0","DC Code: Ph 18","",""
"PHK","Pharaoskopf","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK005.A","UCT 394-1","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-10-16 15:39:03","2017-10-16 15:39:03","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Multiple Teeth: from C to C mandibular; Surface: lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PHK005","University of Cape Town","Domingo C. Salazar Garcia","Transition hunter-gatherers to pastoralists","Franziska Aron","2017-10-16 15:34:14","Homo sapiens (modern human)","UCT 394-1","0","0","0","0","","","","0","DC Code: Ph 23","",""
"PYK","Polyoak","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK001.A","Burial 14","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-10-10 16:31:55","2017-10-10 16:31:55","0","Other","Room Temp/7","0","Location: Christina Warinner's Office; Multiple Teeth: P1 + C mandibular left; Surface: lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK001","University of Cape Town","Domingo C. Salazar Garcia","Historical church cemetery","Franziska Aron","2017-10-10 16:30:53","Homo sapiens (modern human)","Burial 14","0","0","0","0","","","","0","DC Code: PK003","",""
"PYK","Polyoak","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK002.A","Burial 12","Calculus","31","Custom","Franziska Aron","2017-10-11 15:47:42","2017-10-11 15:47:42","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK002","University of Cape Town","Domingo C. Salazar Garcia","Historical church cemetery","Franziska Aron","2017-10-11 15:46:26","Homo sapiens (modern human)","Burial 12","0","0","0","0","","","","0","DC Code: PK011","",""
"PYK","Polyoak","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK003.A","Iso rem #8","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-10-11 15:49:42","2017-10-11 15:49:42","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Multiple Teeth: M1+M2+M3 left maxibular; Surface: lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK003","University of Cape Town","Domingo C. Salazar Garcia","Historical church cemetery","Franziska Aron","2017-10-11 15:48:45","Homo sapiens (modern human)","Iso rem #8","0","0","0","0","","","","0","DC Code: PK013","",""
"PYK","Polyoak","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK004.A","Iso rem #13","Calculus","42","Custom","Franziska Aron","2017-10-11 15:51:58","2017-10-11 15:51:58","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK004","University of Cape Town","Domingo C. Salazar Garcia","Historical church cemetery","Franziska Aron","2017-10-11 15:51:07","Homo sapiens (modern human)","Iso rem #13","0","0","0","0","","","","0","DC Code: PK016","",""
"PYK","Polyoak","","???","South Africa","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK005.A","La sp not rep","Calculus","16","Custom","Franziska Aron","2017-10-20 15:59:47","2017-10-20 15:59:47","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Surface: Lingual","Domingo C. Salazar Garcia","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","PYK005","University of Cape Town","Domingo C. Salazar Garcia","Historical church cemetery","Franziska Aron","2017-10-11 15:54:00","Homo sapiens (modern human)","La sp not rep","0","0","0","0","","","","0","DC Code: PK023","",""
"SHB","Shabunda","Unknown","South-Kivu","Democratic Republic of the Congo","-2.4200000","27.2000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","SHB001.A","14769-M-","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-09-28 12:07:55","2017-09-28 12:07:55","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","upper jaw;","Katerina Gutschanski (Uppsalla Universitet)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","SHB001","Royal Museum for Central Africa","Emmanuel Gilissen","","Franziska Aron","2017-09-28 12:06:03","Gorilla beringei graueri (eastern lowland gorilla)","14769-M-","0","0","0","0","","","","0","collector:Braun; received 26.08.1938

","",""
"SPM","Sima de las Palomas","Torre Pacheco","Murcia","Spain","37.7431330","-0.9539020","0","-Many isolated teeth","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM001.A","SP97","Calculus","Tooth unspecified","Custom","Domingo Carlos Salzar Garcia","2017-04-07 15:46:26","2017-04-07 15:46:26","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","-Buccal; -DC sample code: SP97","Domingo C. Salazar-García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM001","Universidad de Murcia","Domingo C. Salazar Garcia","Breccia","Domingo Carlos Salzar Garcia","2017-02-14 13:36:32","Homo neandertalensis (Neanderthal)","SP97","0","0","0","0","","","0","0","","Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"SPM","Sima de las Palomas","Torre Pacheco","Murcia","Spain","37.7431330","-0.9539020","0","-Many isolated teeth","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM002.A","SP1","Calculus","38","Custom","Domingo Carlos Salzar Garcia","2017-05-19 13:39:53","2017-05-19 13:39:53","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","-Buccal; -DC sample code: SP1","Domingo C. Salazar-García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM002","Universidad de Murcia","Domingo C. Salazar Garcia","Shaft upper breccia","Domingo Carlos Salzar Garcia","2017-02-14 13:36:32","Homo neandertalensis (Neanderthal)","SP1","0","0","0","0","","","0","0","; Old Organism: Human","Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"SPM","Sima de las Palomas","Torre Pacheco","Murcia","Spain","37.7431330","-0.9539020","0","-Many isolated teeth","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM003.A","SP57","Calculus","45","Custom","Domingo Carlos Salzar Garcia","2018-01-11 00:23:57","2018-01-11 00:23:57","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","-Distal; -DC sample code: SP57","Domingo C. Salazar García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM003","Universidad de Murcia","Domingo C. Salazar Garcia","Shaft upper breccia","Domingo Carlos Salzar Garcia","2017-02-14 13:36:32","Homo neandertalensis (Neanderthal)","SP57","0","0","0","0","","","0","0","","Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"SPM","Sima de las Palomas","Torre Pacheco","Murcia","Spain","37.7431330","-0.9539020","0","-Many isolated teeth","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM004.A","SP60","Calculus","14","Custom","Domingo Carlos Salzar Garcia","2018-01-11 00:26:14","2018-01-11 00:26:14","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","-Lingual; -DC sample code: SP60","Domingo C. Salazar García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM004","Universidad de Murcia","Domingo C. Salazar Garcia","Upper cutting level 2F","Domingo Carlos Salzar Garcia","2017-02-14 13:36:32","Homo neandertalensis (Neanderthal)","SP60","0","0","0","0","","","0","0","","Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"SPM","Sima de las Palomas","Torre Pacheco","Murcia","Spain","37.7431330","-0.9539020","0","-Many isolated teeth","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM005.A","SP96","Calculus","34","Custom","Domingo Carlos Salzar Garcia","2018-01-11 00:29:14","2018-01-11 00:29:14","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","-Lingual; -DC sample code: SP96","Domingo C. Salazar García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","SPM005","Universidad de Murcia","Domingo C. Salazar Garcia","Upper cutting level 2C","Domingo Carlos Salzar Garcia","2017-02-14 13:36:32","Homo neandertalensis (Neanderthal)","SP96","0","0","0","0","","","0","0","","Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF001.A","S-EVA 31938","Bone","Bone unspecified","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:49:14","2016-03-22 00:00:00","209","","","0","N de l'individu: VIII
Old Sample Type: Long bone","Louiza Aoudia","","","TAF001","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31938","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF002.A","S-EVA 31939","Bone","Bone unspecified","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:50:13","2016-03-23 00:00:00","118","","","0","N de l'individu: VIII
Old Sample Type: Long bone","Louiza Aoudia","","","TAF002","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31939","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF003.A","S-EVA 31940","Bone","Bone unspecified","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:51:57","2016-03-23 00:00:00","183","","","0","N de l'individu: XV-a
Old Sample Type: Long bone","Louiza Aoudia","","","TAF003","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31940","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF004.A","S-EVA 31941","Bone","Fibula","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:52:38","2016-03-02 00:00:00","412","","","0","N de l'individu: XVII-2
Old Sample Type: Fibula Fragment","Louiza Aoudia","","","TAF004","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31941","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF005.A","S-EVA 31942","Bone","Femur","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:53:19","2016-03-22 00:00:00","214","","","0","N de l'individu: XVII
Old Sample Type: Femur","Louiza Aoudia","","","TAF005","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31942","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF005.B","S-EVA 31942","Bone","Femur","UV+Sandblasted+Powdered","Marieke van de Loosdrecht","2016-03-23 10:32:33","2016-11-02 00:00:00","88","","","0","N de l'individu: XVII
Also B qual: 30mg
Old Sample Type: Femur","","","","TAF005","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31942","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF006.A","S-EVA 31943","Bone","Bone unspecified","UV+Sandblasted+Powdered","Marieke van de Loosdrecht","2016-03-02 14:54:20","2016-11-02 00:00:00","144","","","1","N de l'individu: XXV
Also B quality 52mg
Old Sample Type: Long bone","Louiza Aoudia","","","TAF006","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31943","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF007.A","S-EVA 31944","Bone","Bone unspecified","Sandblasting, powdering","Marieke van de Loosdrecht","2016-03-02 14:54:55","2016-03-22 00:00:00","343","","","0","N de l'individu: XXI-6
Old Sample Type: Long bone","Louiza Aoudia","","","TAF007","MPI for Evolutionary Anthropology","Louiza Aoudia, French National Centre for Scientific Research ","","Marieke van de Loosdrecht","2016-03-02 14:46:13","Homo sapiens (modern human)","S-EVA 31944","0","0","0","0","","","","0","Epipaleolithic. Iberomaurusian culture
Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF008.A","ind 1","Bone","Pars petrosa","Milling","Marieke van de Loosdrecht","2016-05-09 16:47:20","2016-07-06 00:00:00","366","","","6","Qual. A: 366mg, B: 157
Old Sample Type: Pars Petrosum L","","","","TAF008","INSAP, Rabat, Morocco","Abdeljalil Bouzouggar, Louise Humphrey","","Marieke van de Loosdrecht","2016-05-09 16:42:19","Homo sapiens (modern human)","ind 1","0","0","0","0","","","0","0","Alt ind ID: TAF 1; Excv. ID: skull 3964; ; 6 skeletons radiocarbon dated by Oxford: 13.908-15.077 y cal BP. Petrous bone individuals need to be directly dated.; Old Organism: Human","",""
"TAF","Taforalt","Grotte Des Pigeons, Oujda","Oriental","Morocco","34.8140370","-2.4040260","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF008.B","ind 1","Calculus","13","Custom","James Fellows Yates","2017-04-07 17:13:23","2017-04-07 17:13:23","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Taforalt 3966; Old Sample Type: Calculus 13","James Fellows Yates","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","TAF008","INSAP, Rabat, Morocco","Abdeljalil Bouzouggar, Louise Humphrey","","Marieke van de Loosdrecht","2016-05-09 16:42:19","Homo sapiens (modern human)","ind 1","0","0","0","0","","","0","0","Alt ind ID: TAF 1; Excv. ID: skull 3964; ; 6 skeletons radiocarbon dated by Oxford: 13.908-15.077 y cal BP. Petrous bone individuals need to be directly dated.; Old Organism: Human","",""
