Genus	Sum	Percent	Protein	Host_Genus
Chitiniphilus	16	0.344976282880552	pc1n8nomod	Gorilla
Chromobacterium	19	0.409659335920655	pc1n8nomod	Gorilla
Citrobacter	11	0.237171194480379	pc1n8nomod	Gorilla
Collimonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Colwellia	2	0.043122035360069	pc1n8nomod	Gorilla
Comamonas	5	0.107805088400172	pc1n8nomod	Gorilla
Crenobacter	1	0.0215610176800345	pc1n8nomod	Gorilla
Cronobacter	2	0.043122035360069	pc1n8nomod	Gorilla
Cupriavidus	2	0.043122035360069	pc1n8nomod	Gorilla
Curvibacter	1	0.0215610176800345	pc1n8nomod	Gorilla
Dechloromonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Deefgea	1	0.0215610176800345	pc1n8nomod	Gorilla
Delftia	2	0.043122035360069	pc1n8nomod	Gorilla
Desulfobulbus	3	0.0646830530401035	pc1n8nomod	Gorilla
Dickeya	6	0.129366106080207	pc1n8nomod	Gorilla
Edwardsiella	3	0.0646830530401035	pc1n8nomod	Gorilla
Eggerthella	1	0.0215610176800345	pc1n8nomod	Gorilla
Eikenella	21	0.452781371280724	pc1n8nomod	Gorilla
Enterobacter	3	0.0646830530401035	pc1n8nomod	Gorilla
Escherichia	77	1.66019836136266	pc1n8nomod	Gorilla
Ferrimonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Ferriphaselus	4	0.086244070720138	pc1n8nomod	Gorilla
gamma	1	0.0215610176800345	pc1n8nomod	Gorilla
Glaesserella	21	0.452781371280724	pc1n8nomod	Gorilla
Grimontia	1	0.0215610176800345	pc1n8nomod	Gorilla
Haemophilus	22	0.474342388960759	pc1n8nomod	Gorilla
Herbaspirillum	2	0.043122035360069	pc1n8nomod	Gorilla
Janthinobacterium	6	0.129366106080207	pc1n8nomod	Gorilla
Kingella	115	2.47951703320397	pc1n8nomod	Gorilla
Klebsiella	18	0.388098318240621	pc1n8nomod	Gorilla
Kosakonia	2	0.043122035360069	pc1n8nomod	Gorilla
Lautropia	102	2.19922380336352	pc1n8nomod	Gorilla
Lelliottia	7	0.150927123760242	pc1n8nomod	Gorilla
Leptothrix	2	0.043122035360069	pc1n8nomod	Gorilla
Mannheimia	23	0.495903406640793	pc1n8nomod	Gorilla
Massilia	9	0.19404915912031	pc1n8nomod	Gorilla
Melaminivora	1	0.0215610176800345	pc1n8nomod	Gorilla
Methyloversatilis	3	0.0646830530401035	pc1n8nomod	Gorilla
Microbacterium	1	0.0215610176800345	pc1n8nomod	Gorilla
Microvirgula	1	0.0215610176800345	pc1n8nomod	Gorilla
Moraxella	1	0.0215610176800345	pc1n8nomod	Gorilla
Morganella	1	0.0215610176800345	pc1n8nomod	Gorilla
Necropsobacter	8	0.172488141440276	pc1n8nomod	Gorilla
Neisseria	1120	24.1483398016386	pc1n8nomod	Gorilla
Oceanimonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Oceanisphaera	1	0.0215610176800345	pc1n8nomod	Gorilla
Ottowia	43	0.927123760241483	pc1n8nomod	Gorilla
Paludibacterium	2	0.043122035360069	pc1n8nomod	Gorilla
Pandoraea	3	0.0646830530401035	pc1n8nomod	Gorilla
Paraburkholderia	10	0.215610176800345	pc1n8nomod	Gorilla
Parashewanella	1	0.0215610176800345	pc1n8nomod	Gorilla
Pasteurella	10	0.215610176800345	pc1n8nomod	Gorilla
Pasteurellaceae	1	0.0215610176800345	pc1n8nomod	Gorilla
Pectobacterium	3	0.0646830530401035	pc1n8nomod	Gorilla
Photobacterium	6	0.129366106080207	pc1n8nomod	Gorilla
Phytobacter	3	0.0646830530401035	pc1n8nomod	Gorilla
Piscinibacter	1	0.0215610176800345	pc1n8nomod	Gorilla
Plesiomonas	10	0.215610176800345	pc1n8nomod	Gorilla
Pluralibacter	1	0.0215610176800345	pc1n8nomod	Gorilla
Polaromonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Polynucleobacter	2	0.043122035360069	pc1n8nomod	Gorilla
Proteus	5	0.107805088400172	pc1n8nomod	Gorilla
Providencia	283	6.10176800344976	pc1n8nomod	Gorilla
Pseudoalteromonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Pseudogulbenkiania	2	0.043122035360069	pc1n8nomod	Gorilla
Pseudomonas	204	4.39844760672704	pc1n8nomod	Gorilla
Psychrobacter	3	0.0646830530401035	pc1n8nomod	Gorilla
Psychromonas	1	0.0215610176800345	pc1n8nomod	Gorilla
Ralstonia	13	0.280293229840448	pc1n8nomod	Gorilla
Ramlibacter	1	0.0215610176800345	pc1n8nomod	Gorilla
Raoultella	5	0.107805088400172	pc1n8nomod	Gorilla
Reyranella	1	0.0215610176800345	pc1n8nomod	Gorilla
Rhizobacter	2	0.043122035360069	pc1n8nomod	Gorilla
Rhodocyclaceae	1	0.0215610176800345	pc1n8nomod	Gorilla
Rhodoferax	3	0.0646830530401035	pc1n8nomod	Gorilla
Rothia	1	0.0215610176800345	pc1n8nomod	Gorilla
Saccharothrix	2	0.043122035360069	pc1n8nomod	Gorilla
Salinivibrio	1	0.0215610176800345	pc1n8nomod	Gorilla
Salmonella	3	0.0646830530401035	pc1n8nomod	Gorilla
Serpentinomonas	8	0.172488141440276	pc1n8nomod	Gorilla
Serratia	7	0.150927123760242	pc1n8nomod	Gorilla
Shewanella	10	0.215610176800345	pc1n8nomod	Gorilla
Sideroxydans	2	0.043122035360069	pc1n8nomod	Gorilla
Simonsiella	3	0.0646830530401035	pc1n8nomod	Gorilla
Sutterella	1	0.0215610176800345	pc1n8nomod	Gorilla
Tannerella	2	0.043122035360069	pc1n8nomod	Gorilla
Thauera	7	0.150927123760242	pc1n8nomod	Gorilla
Thioalkalivibrio	4	0.086244070720138	pc1n8nomod	Gorilla
Thiomonas	6	0.129366106080207	pc1n8nomod	Gorilla
Variovorax	3	0.0646830530401035	pc1n8nomod	Gorilla
Vibrio	31	0.668391548081069	pc1n8nomod	Gorilla
Vitreoscilla	10	0.215610176800345	pc1n8nomod	Gorilla
Xenorhabdus	1	0.0215610176800345	pc1n8nomod	Gorilla
Yersinia	7	0.150927123760242	pc1n8nomod	Gorilla
Total	4638	100	pc1n8nomod	Gorilla
[Mannheimia]	1	0.0452898550724638	pc1n8nomod	Alouatta
[Polyangium]	1	0.0452898550724638	pc1n8nomod	Alouatta
Achromobacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Acidobacteriaceae	1	0.0452898550724638	pc1n8nomod	Alouatta
Acidovorax	5	0.226449275362319	pc1n8nomod	Alouatta
Acinetobacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Actinobacillus	30	1.35869565217391	pc1n8nomod	Alouatta
Aggregatibacter	1521	68.8858695652174	pc1n8nomod	Alouatta
Amycolatopsis	2	0.0905797101449275	pc1n8nomod	Alouatta
Anaeromyxobacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Aquaspirillum	1	0.0452898550724638	pc1n8nomod	Alouatta
Aromatoleum	1	0.0452898550724638	pc1n8nomod	Alouatta
Azohydromonas	3	0.135869565217391	pc1n8nomod	Alouatta
Azospira	1	0.0452898550724638	pc1n8nomod	Alouatta
Azotobacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Betaproteobacteria	1	0.0452898550724638	pc1n8nomod	Alouatta
Bordetella	5	0.226449275362319	pc1n8nomod	Alouatta
Burkholderia	4	0.181159420289855	pc1n8nomod	Alouatta
Burkholderiales	1	0.0452898550724638	pc1n8nomod	Alouatta
Chitinimonas	1	0.0452898550724638	pc1n8nomod	Alouatta
Chitiniphilus	5	0.226449275362319	pc1n8nomod	Alouatta
Chromobacterium	3	0.135869565217391	pc1n8nomod	Alouatta
Collimonas	2	0.0905797101449275	pc1n8nomod	Alouatta
Colwellia	2	0.0905797101449275	pc1n8nomod	Alouatta
Crenobacter	3	0.135869565217391	pc1n8nomod	Alouatta
Cupriavidus	4	0.181159420289855	pc1n8nomod	Alouatta
Curvibacter	4	0.181159420289855	pc1n8nomod	Alouatta
Diaphorobacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Dickeya	5	0.226449275362319	pc1n8nomod	Alouatta
Duganella	2	0.0905797101449275	pc1n8nomod	Alouatta
Eikenella	42	1.90217391304348	pc1n8nomod	Alouatta
Ferriphaselus	6	0.271739130434783	pc1n8nomod	Alouatta
Gallibacterium	1	0.0452898550724638	pc1n8nomod	Alouatta
gamma	2	0.0905797101449275	pc1n8nomod	Alouatta
Gibbsiella	2	0.0905797101449275	pc1n8nomod	Alouatta
Glaesserella	2	0.0905797101449275	pc1n8nomod	Alouatta
Grimontia	1	0.0452898550724638	pc1n8nomod	Alouatta
Haemophilus	11	0.498188405797101	pc1n8nomod	Alouatta
Hafnia	1	0.0452898550724638	pc1n8nomod	Alouatta
Herbaspirillum	3	0.135869565217391	pc1n8nomod	Alouatta
Hydrogenophaga	2	0.0905797101449275	pc1n8nomod	Alouatta
Janthinobacterium	3	0.135869565217391	pc1n8nomod	Alouatta
Kingella	188	8.51449275362319	pc1n8nomod	Alouatta
Klebsiella	1	0.0452898550724638	pc1n8nomod	Alouatta
Lautropia	10	0.452898550724638	pc1n8nomod	Alouatta
Leptothrix	1	0.0452898550724638	pc1n8nomod	Alouatta
Mannheimia	4	0.181159420289855	pc1n8nomod	Alouatta
Massilia	3	0.135869565217391	pc1n8nomod	Alouatta
Melaminivora	1	0.0452898550724638	pc1n8nomod	Alouatta
Methylibium	1	0.0452898550724638	pc1n8nomod	Alouatta
Methyloversatilis	1	0.0452898550724638	pc1n8nomod	Alouatta
Moraxella	1	0.0452898550724638	pc1n8nomod	Alouatta
Muricauda	1	0.0452898550724638	pc1n8nomod	Alouatta
Necropsobacter	8	0.36231884057971	pc1n8nomod	Alouatta
Neisseria	169	7.65398550724638	pc1n8nomod	Alouatta
Ottowia	58	2.6268115942029	pc1n8nomod	Alouatta
Pandoraea	2	0.0905797101449275	pc1n8nomod	Alouatta
Paraburkholderia	2	0.0905797101449275	pc1n8nomod	Alouatta
Pasteurella	3	0.135869565217391	pc1n8nomod	Alouatta
Photobacterium	1	0.0452898550724638	pc1n8nomod	Alouatta
Piscinibacter	1	0.0452898550724638	pc1n8nomod	Alouatta
Polaromonas	1	0.0452898550724638	pc1n8nomod	Alouatta
Pragia	1	0.0452898550724638	pc1n8nomod	Alouatta
Pseudomonas	11	0.498188405797101	pc1n8nomod	Alouatta
Ralstonia	3	0.135869565217391	pc1n8nomod	Alouatta
Ramlibacter	2	0.0905797101449275	pc1n8nomod	Alouatta
Rhizobacter	2	0.0905797101449275	pc1n8nomod	Alouatta
Rhodoferax	1	0.0452898550724638	pc1n8nomod	Alouatta
Saccharothrix	1	0.0452898550724638	pc1n8nomod	Alouatta
Salmonella	1	0.0452898550724638	pc1n8nomod	Alouatta
Serratia	2	0.0905797101449275	pc1n8nomod	Alouatta
Shewanella	2	0.0905797101449275	pc1n8nomod	Alouatta
Simonsiella	5	0.226449275362319	pc1n8nomod	Alouatta
Streptomyces	2	0.0905797101449275	pc1n8nomod	Alouatta
Sulfuriferula	3	0.135869565217391	pc1n8nomod	Alouatta
Thauera	2	0.0905797101449275	pc1n8nomod	Alouatta
Thiobacillus	1	0.0452898550724638	pc1n8nomod	Alouatta
Variovorax	2	0.0905797101449275	pc1n8nomod	Alouatta
Vibrio	8	0.36231884057971	pc1n8nomod	Alouatta
Vogesella	12	0.543478260869565	pc1n8nomod	Alouatta
Total	2208	100	pc1n8nomod	Alouatta
[Mannheimia]	2	0.117164616285882	pc1n9nomod	Homo
Abiotrophia	35	2.05038078500293	pc1n9nomod	Homo
Acetobacter	1	0.0585823081429408	pc1n9nomod	Homo
Acetobacteraceae	1	0.0585823081429408	pc1n9nomod	Homo
Acidocella	2	0.117164616285882	pc1n9nomod	Homo
Acidovorax	9	0.527240773286467	pc1n9nomod	Homo
Actinobacillus	4	0.234329232571763	pc1n9nomod	Homo
Afipia	2	0.117164616285882	pc1n9nomod	Homo
Aggregatibacter	225	13.1810193321617	pc1n9nomod	Homo
Alicyclobacillus	1	0.0585823081429408	pc1n9nomod	Homo
Aliivibrio	2	0.117164616285882	pc1n9nomod	Homo
Alkalilimnicola	27	1.5817223198594	pc1n9nomod	Homo
Arhodomonas	2	0.117164616285882	pc1n9nomod	Homo
Asticcacaulis	1	0.0585823081429408	pc1n9nomod	Homo
Aurantimonas	3	0.175746924428822	pc1n9nomod	Homo
Azoarcus	20	1.17164616285882	pc1n9nomod	Homo
Azospirillum	1	0.0585823081429408	pc1n9nomod	Homo
Bibersteinia	1	0.0585823081429408	pc1n9nomod	Homo
Bilophila	6	0.351493848857645	pc1n9nomod	Homo
Bordetella	2	0.117164616285882	pc1n9nomod	Homo
Bradyrhizobium	6	0.351493848857645	pc1n9nomod	Homo
Burkholderia	7	0.410076157000586	pc1n9nomod	Homo
Burkholderiales	2	0.117164616285882	pc1n9nomod	Homo
Caldimonas	1	0.0585823081429408	pc1n9nomod	Homo
Candidatus	7	0.410076157000586	pc1n9nomod	Homo
Cardiobacterium	244	14.2940831868776	pc1n9nomod	Homo
Chromobacterium	1	0.0585823081429408	pc1n9nomod	Homo
Cohnella	1	0.0585823081429408	pc1n9nomod	Homo
Cupriavidus	1	0.0585823081429408	pc1n9nomod	Homo
Dechloromonas	2	0.117164616285882	pc1n9nomod	Homo
Devosia	1	0.0585823081429408	pc1n9nomod	Homo
Dokdonella	1	0.0585823081429408	pc1n9nomod	Homo
Duganella	1	0.0585823081429408	pc1n9nomod	Homo
Elioraea	2	0.117164616285882	pc1n9nomod	Homo
Ensifer	3	0.175746924428822	pc1n9nomod	Homo
Enterococcus	1	0.0585823081429408	pc1n9nomod	Homo
Frateuria	1	0.0585823081429408	pc1n9nomod	Homo
Gallibacterium	1	0.0585823081429408	pc1n9nomod	Homo
Gemmata	1	0.0585823081429408	pc1n9nomod	Homo
Glaesserella	1	0.0585823081429408	pc1n9nomod	Homo
Granulicatella	2	0.117164616285882	pc1n9nomod	Homo
Haemophilus	1	0.0585823081429408	pc1n9nomod	Homo
Histophilus	16	0.937316930287053	pc1n9nomod	Homo
Hyphomicrobium	1	0.0585823081429408	pc1n9nomod	Homo
Hyphomonas	1	0.0585823081429408	pc1n9nomod	Homo
Idiomarina	1	0.0585823081429408	pc1n9nomod	Homo
Immundisolibacter	1	0.0585823081429408	pc1n9nomod	Homo
Kingella	7	0.410076157000586	pc1n9nomod	Homo
Lactobacillus	2	0.117164616285882	pc1n9nomod	Homo
Lautropia	903	52.8998242530756	pc1n9nomod	Homo
Legionella	1	0.0585823081429408	pc1n9nomod	Homo
Limnohabitans	1	0.0585823081429408	pc1n9nomod	Homo
Massilia	4	0.234329232571763	pc1n9nomod	Homo
Mesorhizobium	1	0.0585823081429408	pc1n9nomod	Homo
Methylobacillus	1	0.0585823081429408	pc1n9nomod	Homo
Methylobacterium	3	0.175746924428822	pc1n9nomod	Homo
Methylocystis	1	0.0585823081429408	pc1n9nomod	Homo
Methylosinus	6	0.351493848857645	pc1n9nomod	Homo
Methyloversatilis	1	0.0585823081429408	pc1n9nomod	Homo
Micromonospora	2	0.117164616285882	pc1n9nomod	Homo
Nakamurella	2	0.117164616285882	pc1n9nomod	Homo
Neisseria	53	3.10486233157586	pc1n9nomod	Homo
Noviherbaspirillum	1	0.0585823081429408	pc1n9nomod	Homo
Pandoraea	1	0.0585823081429408	pc1n9nomod	Homo
Pasteurella	5	0.292911540714704	pc1n9nomod	Homo
Phenylobacterium	1	0.0585823081429408	pc1n9nomod	Homo
Polaromonas	2	0.117164616285882	pc1n9nomod	Homo
Pseudopropionibacterium	2	0.117164616285882	pc1n9nomod	Homo
Pseudovibrio	1	0.0585823081429408	pc1n9nomod	Homo
Pusillimonas	1	0.0585823081429408	pc1n9nomod	Homo
Rheinheimera	2	0.117164616285882	pc1n9nomod	Homo
Rhodoferax	3	0.175746924428822	pc1n9nomod	Homo
Rhodopseudomonas	3	0.175746924428822	pc1n9nomod	Homo
Rhodospirillum	3	0.175746924428822	pc1n9nomod	Homo
Rhodothermus	1	0.0585823081429408	pc1n9nomod	Homo
Robiginitomaculum	1	0.0585823081429408	pc1n9nomod	Homo
Roseomonas	2	0.117164616285882	pc1n9nomod	Homo
Rubrivivax	1	0.0585823081429408	pc1n9nomod	Homo
Salinispora	1	0.0585823081429408	pc1n9nomod	Homo
Serpentinomonas	1	0.0585823081429408	pc1n9nomod	Homo
Shewanella	1	0.0585823081429408	pc1n9nomod	Homo
Simonsiella	2	0.117164616285882	pc1n9nomod	Homo
Sinorhizobium	3	0.175746924428822	pc1n9nomod	Homo
Sphingobium	4	0.234329232571763	pc1n9nomod	Homo
Sphingomonas	1	0.0585823081429408	pc1n9nomod	Homo
Spiroplasma	1	0.0585823081429408	pc1n9nomod	Homo
Starkeya	2	0.117164616285882	pc1n9nomod	Homo
Stenotrophomonas	2	0.117164616285882	pc1n9nomod	Homo
Thauera	2	0.117164616285882	pc1n9nomod	Homo
Thioalkalivibrio	2	0.117164616285882	pc1n9nomod	Homo
Thiobacillus	1	0.0585823081429408	pc1n9nomod	Homo
Thioflavicoccus	1	0.0585823081429408	pc1n9nomod	Homo
Tistrella	1	0.0585823081429408	pc1n9nomod	Homo
Variovorax	2	0.117164616285882	pc1n9nomod	Homo
Xanthomonas	3	0.175746924428822	pc1n9nomod	Homo
Xylella	1	0.0585823081429408	pc1n9nomod	Homo
Yersinia	3	0.175746924428822	pc1n9nomod	Homo
Total	1707	100	pc1n9nomod	Homo
[Polyangium]	1	0.0641848523748395	pc1n9nomod	Pan
Acetobacteraceae	1	0.0641848523748395	pc1n9nomod	Pan
Achromobacter	2	0.128369704749679	pc1n9nomod	Pan
Acidovorax	4	0.256739409499358	pc1n9nomod	Pan
Acinetobacter	18	1.15532734274711	pc1n9nomod	Pan
Actinoalloteichus	4	0.256739409499358	pc1n9nomod	Pan
Actinokineospora	1	0.0641848523748395	pc1n9nomod	Pan
Actinomadura	2	0.128369704749679	pc1n9nomod	Pan
Actinomyces	179	11.4890885750963	pc1n9nomod	Pan
Actinomycetospora	1	0.0641848523748395	pc1n9nomod	Pan
Actinoplanes	3	0.192554557124519	pc1n9nomod	Pan
Actinopolymorpha	1	0.0641848523748395	pc1n9nomod	Pan
Actinopolyspora	28	1.79717586649551	pc1n9nomod	Pan
Actinosynnema	5	0.320924261874198	pc1n9nomod	Pan
Aeromicrobium	1	0.0641848523748395	pc1n9nomod	Pan
Aggregatibacter	2	0.128369704749679	pc1n9nomod	Pan
Agrococcus	2	0.128369704749679	pc1n9nomod	Pan
Agromyces	1	0.0641848523748395	pc1n9nomod	Pan
Alcanivorax	3	0.192554557124519	pc1n9nomod	Pan
Allokutzneria	5	0.320924261874198	pc1n9nomod	Pan
Aminobacter	1	0.0641848523748395	pc1n9nomod	Pan
Amycolatopsis	4	0.256739409499358	pc1n9nomod	Pan
Anaeroglobus	63	4.04364569961489	pc1n9nomod	Pan
Aquamicrobium	1	0.0641848523748395	pc1n9nomod	Pan
Arsenicicoccus	2	0.128369704749679	pc1n9nomod	Pan
Arthrobacter	5	0.320924261874198	pc1n9nomod	Pan
Aurantimonas	1	0.0641848523748395	pc1n9nomod	Pan
Azoarcus	4	0.256739409499358	pc1n9nomod	Pan
Belnapia	2	0.128369704749679	pc1n9nomod	Pan
Beutenbergia	1	0.0641848523748395	pc1n9nomod	Pan
Blastococcus	2	0.128369704749679	pc1n9nomod	Pan
Bordetella	4	0.256739409499358	pc1n9nomod	Pan
Bosea	1	0.0641848523748395	pc1n9nomod	Pan
Brachybacterium	5	0.320924261874198	pc1n9nomod	Pan
Brachymonas	2	0.128369704749679	pc1n9nomod	Pan
Bradyrhizobium	2	0.128369704749679	pc1n9nomod	Pan
Brevibacterium	79	5.07060333761232	pc1n9nomod	Pan
Brevundimonas	2	0.128369704749679	pc1n9nomod	Pan
Burkholderia	2	0.128369704749679	pc1n9nomod	Pan
Capnocytophaga	9	0.577663671373556	pc1n9nomod	Pan
Cardiobacterium	7	0.449293966623877	pc1n9nomod	Pan
Catelliglobosispora	1	0.0641848523748395	pc1n9nomod	Pan
Cellulosimicrobium	49	3.14505776636714	pc1n9nomod	Pan
Cnuibacter	2	0.128369704749679	pc1n9nomod	Pan
Corynebacterium	7	0.449293966623877	pc1n9nomod	Pan
Deinococcus	1	0.0641848523748395	pc1n9nomod	Pan
Diaphorobacter	1	0.0641848523748395	pc1n9nomod	Pan
Dokdonella	1	0.0641848523748395	pc1n9nomod	Pan
Dyella	3	0.192554557124519	pc1n9nomod	Pan
Eikenella	4	0.256739409499358	pc1n9nomod	Pan
Enterobacter	4	0.256739409499358	pc1n9nomod	Pan
Escherichia	1	0.0641848523748395	pc1n9nomod	Pan
Frankia	1	0.0641848523748395	pc1n9nomod	Pan
Geminicoccus	1	0.0641848523748395	pc1n9nomod	Pan
Halorussus	1	0.0641848523748395	pc1n9nomod	Pan
Herbaspirillum	1	0.0641848523748395	pc1n9nomod	Pan
Herbiconiux	1	0.0641848523748395	pc1n9nomod	Pan
Herminiimonas	2	0.128369704749679	pc1n9nomod	Pan
Humibacter	4	0.256739409499358	pc1n9nomod	Pan
Hydrogenophaga	1	0.0641848523748395	pc1n9nomod	Pan
Intrasporangium	2	0.128369704749679	pc1n9nomod	Pan
Isoptericola	1	0.0641848523748395	pc1n9nomod	Pan
Kitasatospora	2	0.128369704749679	pc1n9nomod	Pan
Klebsiella	1	0.0641848523748395	pc1n9nomod	Pan
Kocuria	2	0.128369704749679	pc1n9nomod	Pan
Lentzea	4	0.256739409499358	pc1n9nomod	Pan
Leucobacter	3	0.192554557124519	pc1n9nomod	Pan
Lysinibacillus	10	0.641848523748395	pc1n9nomod	Pan
Lysinimonas	1	0.0641848523748395	pc1n9nomod	Pan
Lysobacter	5	0.320924261874198	pc1n9nomod	Pan
Maritimibacter	3	0.192554557124519	pc1n9nomod	Pan
Marmoricola	1	0.0641848523748395	pc1n9nomod	Pan
Massilia	2	0.128369704749679	pc1n9nomod	Pan
Meiothermus	1	0.0641848523748395	pc1n9nomod	Pan
Melaminivora	8	0.513478818998716	pc1n9nomod	Pan
Mesorhizobium	4	0.256739409499358	pc1n9nomod	Pan
Methylobacterium	6	0.385109114249037	pc1n9nomod	Pan
Methylorubrum	1	0.0641848523748395	pc1n9nomod	Pan
Methylosarcina	1	0.0641848523748395	pc1n9nomod	Pan
Methyloversatilis	2	0.128369704749679	pc1n9nomod	Pan
Microbacterium	7	0.449293966623877	pc1n9nomod	Pan
Microbispora	1	0.0641848523748395	pc1n9nomod	Pan
Micrococcus	2	0.128369704749679	pc1n9nomod	Pan
Micromonospora	30	1.92554557124519	pc1n9nomod	Pan
Microvirga	22	1.41206675224647	pc1n9nomod	Pan
Mizugakiibacter	1	0.0641848523748395	pc1n9nomod	Pan
Mycobacterium	1	0.0641848523748395	pc1n9nomod	Pan
Nakamurella	3	0.192554557124519	pc1n9nomod	Pan
Neisseria	3	0.192554557124519	pc1n9nomod	Pan
Niabella	1	0.0641848523748395	pc1n9nomod	Pan
Nitrobacter	3	0.192554557124519	pc1n9nomod	Pan
Nocardia	2	0.128369704749679	pc1n9nomod	Pan
Nocardioides	4	0.256739409499358	pc1n9nomod	Pan
Nocardiopsis	3	0.192554557124519	pc1n9nomod	Pan
Nonomuraea	2	0.128369704749679	pc1n9nomod	Pan
Novosphingobium	1	0.0641848523748395	pc1n9nomod	Pan
Ochrobactrum	2	0.128369704749679	pc1n9nomod	Pan
Ottowia	179	11.4890885750963	pc1n9nomod	Pan
Oxalobacter	1	0.0641848523748395	pc1n9nomod	Pan
Oxalobacteraceae	1	0.0641848523748395	pc1n9nomod	Pan
Pantoea	1	0.0641848523748395	pc1n9nomod	Pan
Paracoccus	9	0.577663671373556	pc1n9nomod	Pan
Pasteurella	1	0.0641848523748395	pc1n9nomod	Pan
Phreatobacter	1	0.0641848523748395	pc1n9nomod	Pan
Phytobacter	2	0.128369704749679	pc1n9nomod	Pan
Pimelobacter	1	0.0641848523748395	pc1n9nomod	Pan
Plantactinospora	3	0.192554557124519	pc1n9nomod	Pan
Propionibacterium	1	0.0641848523748395	pc1n9nomod	Pan
Providencia	3	0.192554557124519	pc1n9nomod	Pan
Pseudomonas	14	0.898587933247754	pc1n9nomod	Pan
Pseudonocardia	3	0.192554557124519	pc1n9nomod	Pan
Pseudopropionibacterium	405	25.99486521181	pc1n9nomod	Pan
Pseudoxanthomonas	1	0.0641848523748395	pc1n9nomod	Pan
Ramlibacter	2	0.128369704749679	pc1n9nomod	Pan
Rhizobium	3	0.192554557124519	pc1n9nomod	Pan
Rhodococcus	4	0.256739409499358	pc1n9nomod	Pan
Rhodopseudomonas	2	0.128369704749679	pc1n9nomod	Pan
Riemerella	1	0.0641848523748395	pc1n9nomod	Pan
Roseomonas	1	0.0641848523748395	pc1n9nomod	Pan
Rothia	7	0.449293966623877	pc1n9nomod	Pan
Rubellimicrobium	1	0.0641848523748395	pc1n9nomod	Pan
Rubrivivax	1	0.0641848523748395	pc1n9nomod	Pan
Rudaea	1	0.0641848523748395	pc1n9nomod	Pan
Saccharomonospora	13	0.834403080872914	pc1n9nomod	Pan
Saccharopolyspora	108	6.93196405648267	pc1n9nomod	Pan
Saccharothrix	1	0.0641848523748395	pc1n9nomod	Pan
Sagittula	1	0.0641848523748395	pc1n9nomod	Pan
Salipiger	2	0.128369704749679	pc1n9nomod	Pan
Schaalia	33	2.1181001283697	pc1n9nomod	Pan
Sciscionella	1	0.0641848523748395	pc1n9nomod	Pan
Sedimenticola	1	0.0641848523748395	pc1n9nomod	Pan
Sedimentitalea	4	0.256739409499358	pc1n9nomod	Pan
Serpentinomonas	1	0.0641848523748395	pc1n9nomod	Pan
Shinella	2	0.128369704749679	pc1n9nomod	Pan
Simplicispira	1	0.0641848523748395	pc1n9nomod	Pan
Sinomonas	1	0.0641848523748395	pc1n9nomod	Pan
Sodalis	1	0.0641848523748395	pc1n9nomod	Pan
Sphingomonas	7	0.449293966623877	pc1n9nomod	Pan
Staphylococcus	6	0.385109114249037	pc1n9nomod	Pan
Stenotrophomonas	3	0.192554557124519	pc1n9nomod	Pan
Stomatobaculum	1	0.0641848523748395	pc1n9nomod	Pan
Streptomyces	5	0.320924261874198	pc1n9nomod	Pan
Sulfitobacter	1	0.0641848523748395	pc1n9nomod	Pan
Terracoccus	1	0.0641848523748395	pc1n9nomod	Pan
Tetrasphaera	1	0.0641848523748395	pc1n9nomod	Pan
Thalassococcus	1	0.0641848523748395	pc1n9nomod	Pan
Thermobispora	1	0.0641848523748395	pc1n9nomod	Pan
Thermocrispum	1	0.0641848523748395	pc1n9nomod	Pan
Thermomonospora	2	0.128369704749679	pc1n9nomod	Pan
Thioalkalivibrio	1	0.0641848523748395	pc1n9nomod	Pan
Thiomonas	1	0.0641848523748395	pc1n9nomod	Pan
Variibacter	1	0.0641848523748395	pc1n9nomod	Pan
Variovorax	3	0.192554557124519	pc1n9nomod	Pan
Verminephrobacter	1	0.0641848523748395	pc1n9nomod	Pan
Wenxinia	1	0.0641848523748395	pc1n9nomod	Pan
Wohlfahrtiimonas	1	0.0641848523748395	pc1n9nomod	Pan
Yokenella	2	0.128369704749679	pc1n9nomod	Pan
Zhihengliuella	1	0.0641848523748395	pc1n9nomod	Pan
Total	1558	100	pc1n9nomod	Pan
[Bacillus]	1	0.0162680982593135	pc1n9nomod	Gorilla
[Haemophilus]	7	0.113876687815194	pc1n9nomod	Gorilla
[Mannheimia]	37	0.601919635594599	pc1n9nomod	Gorilla
Abiotrophia	2	0.032536196518627	pc1n9nomod	Gorilla
Acetobacteraceae	1	0.0162680982593135	pc1n9nomod	Gorilla
Achromobacter	15	0.244021473889702	pc1n9nomod	Gorilla
Acidihalobacter	1	0.0162680982593135	pc1n9nomod	Gorilla
